   MJD       EECO-REF    NIST-REF NS      DATE    COMMENTS
=========    ========    ======== ==    ========  ========
 57719.5        0.0         3.235 6  
 57720.5        0.0         3.260 6  
 57721.5        0.0         3.287 6  
 57722.2        0.0         3.309 6  
 57723.6        0.0         3.340 6  
 57724.5        0.0         3.358 6  
 57725.5        0.0         3.379 6  
 57726.5        0.0         3.404 6  
 57727.5        0.0         3.423 6  
 57728.5        0.0         3.442 6  
 57729.5        0.0         3.460 6  
 57730.5        0.0         3.479 6  
 57731.5        0.0         3.496 6  
 57732.5        0.0         3.513 6  
 57733.5        0.0         3.530 6  
 57734.5        0.0         3.541 6  
 57735.5        0.0         3.557 6  
 57736.5        0.0         3.569 6  
 57737.5        0.0         3.581 6  
 57738.5        0.0         3.592 6  
 57739.5        0.0         3.601 6  
 57740.5        0.0         3.613 6  
 57741.5        0.0         3.624 6  
 57742.5        0.0         3.630 6  
 57743.5        0.0         3.633 6  
 57744.5        0.0         3.640 6  
 57745.5        0.0         3.649 6  
 57746.5        0.0         3.655 6  
 57747.5        0.0         3.660 6  
 57748.5        0.0         3.663 6  
 57749.5        0.0         3.667 6  
 57750.5        0.0         3.670 6  
 57751.5        0.0         3.670 6  
 57752.5        0.0         3.670 6  
 57753.2        0.0         3.675 6  
 57754.6        0.0         3.672 6  
 57755.5        0.0         3.672 6  
 57756.5        0.0         3.669 6  
 57757.5        0.0         3.668 6  
 57758.5        0.0         3.665 6  
 57759.5        0.0         3.661 6  
 57760.5        0.0         3.659 6  
 57761.5        0.0         3.651 6  
 57762.5        0.0         3.646 6  
 57763.5        0.0         3.643 6  
 57764.5        0.0         3.636 6  
 57765.5        0.0         3.629 6  
 57766.5        0.0         3.620 6  
 57767.5        0.0         3.612 6  
 57768.5        0.0         3.605 6  
 57769.5        0.0         3.596 6  
 57770.5        0.0         3.584 6  
 57771.5        0.0         3.572 6  
 57772.5        0.0         3.562 6  
 57773.5        0.0         3.551 6  
 57774.5        0.0         3.539 6  
 57775.5        0.0         3.525 6  
 57776.5        0.0         3.510 6  
 57777.5        0.0         3.497 6  
 57778.5        0.0         3.484 6  
 57779.5        0.0         3.467 6  
 57780.5        0.0         3.451 6  
 57781.5        0.0         3.436 6  
 57782.5        0.0         3.420 6  
 57783.5        0.0         3.401 6  
 57784.2        0.0         3.390 6  
 57785.6        0.0         3.362 6  
 57786.5        0.0         3.349 6  
 57787.5        0.0         3.333 6  
 57788.5        0.0         3.312 6  
 57789.5        0.0         3.293 6  
 57790.5        0.0         3.275 6  
 57791.5        0.0         3.257 6  
 57792.5        0.0         3.239 6  
 57793.5        0.0         3.221 6  
